id,name,host_id,host_name,neighbourhood_group,neighbourhood,lat,long,country,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,instant_bookable_False,instant_bookable_True,instant_bookable_unknown,host_identity_verified_unknown,host_identity_verified_verified,price_per_night,availability_level,is_highly_rated,is_active,host_experience,is_expensive,price_category
20247334,Cozy/Spacious Master Bedroom Apt-20min to Manhattn,20889241928,Shinhee,Brooklyn,Bedford-Stuyvesant,40.69442,-73.95144,United States,2.0,Entire home/apt,2003.0,844,169,4.0,1.0,11/25/2018,0.13,3.0,1.0,0.0,none,False,True,False,False,False,211.0,,False,True,new,True,high
19100759,Enjoy this private room at the heart of NYC 23B1,48695952198,John,Manhattan,Hell's Kitchen,40.75437,-73.9964,United States,0.0,Private room,2005.0,961,192,7.0,8.0,5/19/2019,0.77,2.0,47.0,354.0,No parties or gatherings of more than 8 people. This is a family neighborhood.  Families with kids next to and behind the home go to sleep early - please behave accordingly.,True,False,False,False,True,137.28571428571428,high,False,True,professional,True,high
41498734,Zen in Brooklyn,86845632010,Paris,Brooklyn,Bedford-Stuyvesant,40.6878,-73.93915,United States,2.0,Private room,2016.0,964,193,3.0,3.0,6/25/2019,0.18,4.0,4.0,89.0,none,False,True,False,False,False,321.3333333333333,medium,False,True,small,True,high
3782167,Best Cozy & Modern Room in Town,89712564781,Sean,Brooklyn,Flatbush,40.63631,-73.95313,United States,1.0,Private room,2007.0,448,90,1.0,4.0,10/20/2015,0.09,2.0,1.0,13.0,"NO smoking, no pets, all guests must be disclosed. ",True,False,False,False,False,448.0,low,False,True,new,False,medium
34829711,"Private Bath, Cozy Sunset Terrace Room",7505283807,Anna,Queens,Arverne,40.59206,-73.79258,United States,2.0,Private room,2015.0,1032,206,1.0,68.0,12/13/2021,1.08,3.0,4.0,164.0,none,False,True,False,False,True,1032.0,medium,False,True,small,True,high
15967561,Cozy in Bedstuy,97490810216,Cat,Brooklyn,Bedford-Stuyvesant,40.69284,-73.94418,United States,0.0,Private room,2008.0,905,181,3.0,40.0,6/17/2019,1.99,4.0,3.0,70.0,none,False,True,False,False,False,301.6666666666667,medium,False,True,small,True,high
44074108,Spacious room within minutes to A express train!,32760522084,Gaurav,Manhattan,Washington Heights,40.84798,-73.94092,United States,1.0,Private room,2003.0,514,103,2.0,0.0,,0.0,4.0,1.0,0.0,"- I like to keep a quiet house. Please keep all noise low, especially in the morning and late at night. - Please take your shoes off before entering the apartment. - Always bolt the apartment door when entering or exiting. - If I am away when you check out, please put the keys in the lockbox and remember to set the code to 0000. - I don't charge for cleaning or extra people. Kindly return the favor by keeping the place clean. - No smoking indoors. - You may make use of food and beverages only if they are explicitly shared. If you have any questions, please ask.",False,True,False,False,False,257.0,,False,False,new,False,medium
52050977,Private room,7634708443,Rishi,Brooklyn,Fort Hamilton,40.61752,-74.03174,United States,2.0,Private room,2005.0,750,150,1.0,2.0,1/18/2019,0.13,3.0,1.0,0.0,No smoking allowed in the house.  No pets.  No loud music or partying allowed at night.  Please respect the property as you would your own house.,True,False,False,False,False,750.0,,False,True,new,True,medium
23287193,Sunnyside,20463639470,Kaan,Queens,Sunnyside,40.746,-73.91393,United States,0.0,Entire home/apt,2016.0,355,71,2.0,1.0,4/30/2019,0.43,5.0,1.0,310.0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, weâ€™ll let you know. Check-out is normally 11 am local time, but weâ€™d be happy to extend it as long as we donâ€™t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Donâ€™t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we donâ€™t allow pets in any of our apartments. 7. Unless youâ€™re staying in one of our specialty apartments, we donâ€™t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",True,False,False,False,True,177.5,high,True,True,new,False,low
29540334,(NO BOOKING FEE) X-LARGE PVT Room w/ GYM & ROOFTOP,48518678828,Lynn,Manhattan,Financial District,40.70771,-74.00794,United States,2.0,Private room,2012.0,1192,238,3.0,39.0,2/25/2022,0.53,4.0,2.0,120.0,none,True,False,False,False,False,397.3333333333333,medium,False,True,small,True,high
7840467,Private room in East Williamsburg,13568424620,Vince,Brooklyn,Williamsburg,40.70714,-73.93611,United States,2.0,Private room,2011.0,1181,236,1.0,1.0,1/5/2016,0.02,2.0,1.0,89.0,"1. Please turn off lights when not in use. 2. Please use trash cans in bedroom and bathroom to dispose of waste. The blue recycling bin in the hallway can be used for clean hard plastics, glass bottles and jars, paper, cans and tins. 3. No pets are permitted on guest visits. 4. No fires (candles, incense, etc) are permitted in the apartment. 5. No smoking or drug use is permitted in the apartment. 6. No unapproved visitors are permitted in the apartment; please let Sara know in advance if you expect anyone besides the booked guest(s) to be at the apartment during your visit. 7. Please be respectful of our neighbors in the building by avoiding loud music or noise, especially late at night and early in the morning. 8. If furniture or amenities are broken or missing after a guest check-out, or if extensive cleaning is required, reimbursement may be requested through Airbnb. 9. If you have problem, requests, issues, or concerns during your visit, please contact Sara directly. I will be gla",False,True,False,False,True,1181.0,medium,False,True,new,True,high
27523334,Delightful room in Williamsburg,18631388171,Francis,Brooklyn,Williamsburg,40.7122,-73.96667,United States,1.0,Private room,2010.0,1093,219,2.0,0.0,,0.0,3.0,5.0,211.0,"Inn Boston Reservations requests that noise levels remain moderate to low, and that all guests take into consideration those in the surrounding suites. Depending on the scale of the broken rules, guests may be contacted to request a lower noise level or asked to leave. In the event that the guests are required to vacate the unit, no refund will be provided.",False,True,False,False,False,546.5,high,False,False,small,True,high
42608857,Sunny studio in great location,21017722157,Gabriel,Queens,Long Island City,40.75817,-73.92949,United States,0.0,Entire home/apt,2018.0,102,20,3.0,11.0,7/1/2019,3.3,2.0,1.0,296.0,none,True,False,False,False,True,34.0,high,False,True,new,False,low
29038293,Small but Clean studio in Great location.,56878554441,Karen,Brooklyn,Park Slope,40.67548,-73.9815,United States,0.0,Entire home/apt,2012.0,838,168,1.0,177.0,2/27/2022,2.52,5.0,1.0,269.0,none,True,False,False,False,False,838.0,high,True,True,new,True,high
22105824,Beautiful home in the heart of Manhattan.,49787787744,Luke,Manhattan,NoHo,40.72746,-73.99288,United States,2.0,Entire home/apt,2021.0,1138,228,6.0,0.0,,0.0,4.0,1.0,0.0,- Please call / send message to arrange meeting for check in - Check in 3 pm - 11 pm - Check out by 11 am on last day,False,True,False,False,True,189.66666666666666,,False,False,new,True,high
53831040,Cozy 2 Bedroom in Murray Hill!,59049590452,Christian,Manhattan,Kips Bay,40.74493,-73.97743,United States,0.0,Entire home/apt,2020.0,540,108,3.0,1.0,8/9/2018,0.09,4.0,1.0,0.0,none,False,True,False,False,False,180.0,,False,True,new,False,medium
47118938,Brooklyn's Cozy Jewel II,77507018232,Faith,Brooklyn,Crown Heights,40.67171,-73.93273,United States,0.0,Entire home/apt,2020.0,382,76,5.0,35.0,6/17/2019,1.81,2.0,2.0,12.0,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",True,False,False,False,False,76.4,low,False,True,small,False,low
26260224,R6 Private Studio  LGA JFK Manhattan 15 min!,46372063290,Fmny,Queens,Rego Park,40.72719,-73.86671,United States,1.0,Private room,2010.0,620,124,1.0,0.0,,0.0,2.0,10.0,131.0,"No smoking or drug use.  No parties.  No drinking of alcohol in room""p No guests other than those specified in your booking. No moving of furniture without asking Turn lights off when not in use No food in rooms, food can be stored in kitchen area Kitchen not in use Check-out time no later than 11am Host's food is off limits only what is serve and put out for breakfast!",True,False,False,False,True,620.0,medium,False,False,experienced,False,medium
53371527,Spacious Apartment Steps Away from Yankee Stadium,7645197487,Ashley,Bronx,Highbridge,40.83088,-73.92779,United States,1.0,Entire home/apt,2019.0,193,39,2.0,40.0,6/30/2019,2.84,5.0,1.0,248.0,none,True,False,False,False,True,96.5,high,True,True,new,False,low
9917115,Airy livingroom in quiet restaurant neighborhood !,45273786307,John,Queens,Ditmars Steinway,40.77266,-73.90268,United States,1.0,Shared room,2020.0,420,84,1.0,1.0,5/23/2016,0.03,2.0,1.0,34.0,none,False,True,False,False,True,420.0,low,False,True,new,False,low
46524111,Cozy room+15mins Manhattan/15mins Laguradia,41890507234,Kaka,Queens,Sunnyside,40.74572,-73.92198,United States,0.0,Private room,2007.0,1112,222,1.0,74.0,6/22/2019,3.19,5.0,5.0,88.0,none,False,True,False,False,False,1112.0,medium,True,True,small,True,high
33537881,Elissa's window Private key lock Room/clean/quiet,26507434395,Julio,Brooklyn,Bushwick,40.69595,-73.92627,United States,2.0,Private room,2007.0,219,44,5.0,13.0,1/2/2022,0.4,3.0,4.0,167.0,none,False,True,False,False,False,43.8,medium,False,True,small,False,low
11286819,Brooklyn Duplex in a beautiful brownstone,58166849463,Shay & Anat,Brooklyn,Bedford-Stuyvesant,40.69173,-73.95885,United States,1.0,Entire home/apt,2007.0,243,49,2.0,33.0,6/9/2019,1.08,5.0,1.0,255.0,none,True,False,False,False,False,121.5,high,True,True,new,False,low
33104326,Bed & Bathroom in Williamsburg Loft,3776749041,Susan,Brooklyn,Williamsburg,40.71007,-73.96043,United States,2.0,Private room,2007.0,273,55,3.0,100.0,1/4/2022,0.91,5.0,1.0,175.0,none,True,False,False,False,True,91.0,medium,True,True,new,False,low
6041626,Great for a family of 4!,37756282469,Kobi,Manhattan,Washington Heights,40.85183,-73.94022,United States,1.0,Entire home/apt,2022.0,1113,223,1.0,0.0,,0.0,1.0,1.0,112.0,"- 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises. Fee for smoking will be 10 times your total reservation cost. For example, your total reservation cost is $350. Fee for smoking on premises will be $3,500. 3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am  4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes. Replacement fees may apply for unreturned items  6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with AIRBNB. Please contact me directly for any needed items.  7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $14",True,False,False,False,False,1113.0,medium,False,False,new,True,high
21964987,Minimalist Apartment Greenpoint / Williamsburg,19756459657,Felipe,Brooklyn,Greenpoint,40.72424,-73.94984,United States,1.0,Entire home/apt,2022.0,547,109,6.0,0.0,,0.0,3.0,1.0,0.0,No smoking. No parties. Please be respectful of our neighbors.,True,False,False,False,False,91.16666666666667,,False,False,new,False,medium
11245949,WINTER PROMO! BKLN - LG 2bd/ modern/comfy/CLEAN!,44437868409,Chana & Chike,Brooklyn,Greenpoint,40.72976,-73.95189,United States,2.0,Entire home/apt,2017.0,394,79,2.0,154.0,6/30/2019,4.5,4.0,1.0,271.0,none,False,True,False,False,True,197.0,high,False,True,new,False,low
26634684,Beautiful 1BR Apt. by Times Square and Bryant Park,51930763649,Lenny,Manhattan,Midtown,40.75287,-73.98631,United States,2.0,Entire home/apt,2005.0,801,160,4.0,1.0,6/9/2019,1.0,2.0,1.0,2.0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, weâ€™ll let you know. Check-out is normally 11 am local time, but weâ€™d be happy to extend it as long as we donâ€™t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Donâ€™t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we donâ€™t allow pets in any of our apartments. 7. Unless youâ€™re staying in one of our specialty apartments, we donâ€™t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",False,True,False,False,False,200.25,low,False,True,new,True,medium
15028099,Great chance to live in a great new 2br apartment!,66866504668,Polina,Brooklyn,Bedford-Stuyvesant,40.69072,-73.92674,United States,0.0,Entire home/apt,2010.0,770,154,3.0,1.0,9/15/2017,0.05,5.0,1.0,0.0,none,True,False,False,False,True,256.6666666666667,,True,True,new,True,medium
38748280,Fulton 2,18764000973,Sarah-2,Brooklyn,Cypress Hills,40.68185,-73.88128,United States,0.0,Entire home/apt,2019.0,517,103,2.0,4.0,1/3/2018,0.18,5.0,1.0,0.0,none,False,True,False,False,False,258.5,,True,True,new,False,medium
54342470,Clean and modern space in Clinton Hills,83008300817,Tyrone,Brooklyn,Bedford-Stuyvesant,40.6886,-73.95884,,0.0,Entire home/apt,2004.0,523,105,2.0,38.0,7/1/2019,3.28,2.0,2.0,102.0,No smoking. No pets. ,True,False,False,False,False,261.5,medium,False,True,small,False,medium
41122617,Master Bedroom in East Village,44545152555,Brooke,Manhattan,East Village,40.73305,-73.98668,United States,0.0,Private room,2007.0,53,11,4.0,1.0,9/28/2015,0.02,5.0,1.0,0.0,none,False,True,False,False,True,13.25,,True,True,new,False,low
57340354,Private Room in Brooklyn Brownstone,57410631894,Hallie,Brooklyn,Bedford-Stuyvesant,40.68119,-73.93722,United States,0.0,Private room,2014.0,51,10,2.0,2.0,3/29/2017,0.07,2.0,1.0,0.0,none,True,False,False,False,False,25.5,,False,True,new,False,low
